,title,year,certificate,duration,genre,rating,description,stars,votes,tiers,anger,disgust,fear,joy,neutral,sadness,surprise
1079,Klaus,(2019),PG,96 min,"Animation, Adventure, Comedy",8.1,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","['Sergio Pablos, ', 'Carlos Martínez López', '| ', '    Stars:', 'Jason Schwartzman, ', 'J.K. Simmons, ', 'Rashida Jones, ', 'Will Sasso']","146,975",9.0,0.6911541,0.0312525,0.0038756318,0.035035465,0.2269698,0.004756694,0.0069557982
1080,Boyka: Undisputed,(2016 Video),R,86 min,"Action, Drama, Sport",6.9,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for.","['Todor Chapkanov', '| ', '    Stars:', 'Scott Adkins, ', 'Teodora Duhovnikova, ', 'Alon Aboutboul, ', 'Julian Vergov']","29,267",7.0,0.03542163,0.035569724,0.64058185,0.0015134076,0.13981448,0.05860464,0.08849425
1081,Before I Wake,(2016),PG-13,97 min,"Drama, Fantasy, Horror",6.2,A couple adopt an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,"['Mike Flanagan', '| ', '    Stars:', 'Kate Bosworth, ', 'Oleksandr Reshetilov, ', 'Thomas Jane, ', 'Jacob Tremblay']","46,899",7.0,0.025454996,0.672501,0.06782328,0.09114473,0.07381433,0.06659457,0.0026670587
1082,Fenced In,(2022),TV-MA,110 min,"Comedy, Family, Fantasy",4.4,Walter moves from the city out to the countryside after a nervous breakdown. But his dream of a peaceful life is ruined when he meets his loud neighbors.,"['Roberto Santucci', '| ', '    Stars:', 'Maurício Manfrini, ', 'Leandro Hassum, ', 'Júlia Rabello, ', 'Marlei Cevada']",399,5.0,0.017806774,0.014901509,0.20340177,0.0029476022,0.012366484,0.74466383,0.0039120675
1083,Love & Anarchy,(2020– ),TV-MA,30 min,"Comedy, Drama, Romance",7.4,"When Sofie, a career-driven consultant and married mother of two, gets an assignment to modernize an old publishing house, she meets young IT tech Max and an unexpected flirting game begins.","['Ida Engvoll, ', 'Björn Mosten, ', 'Gizem Erdogan, ', 'Reine Brynolfsson']","9,989",8.0,0.0082562445,0.0058855712,0.007477961,0.8589821,0.031162394,0.0027394178,0.08549626
1084,Sheng Wang: Sweet and Juicy,(2022 TV Special),,60 min,Comedy,7.7,"Sheng Wang delivers a laid-back set on juicing, mammograms, how snoring is an evolutionary mistake and the existential angst of buying pants from Costco.","['Ali Wong', '| ', '    Star:', 'Sheng Wang']",436,8.0,0.012589586,0.013076155,0.009418378,0.06789661,0.5705811,0.3193971,0.007041104
1085,Spinning Out,(2020),TV-MA,48 min,"Drama, Sport",7.6,"A figure skating Olympic hopeful's struggle to balance love, family and fragile mental health as her dream of winning takes a dizzying hold.","['Kaya Scodelario, ', 'January Jones, ', 'Willow Shields, ', 'Evan Roderick']","14,613",8.0,0.0072258585,0.003727198,0.81808424,0.0028458908,0.010434772,0.005903043,0.15177903
1086,Intimacy,(2022),TV-MA,50 min,"Crime, Drama",6.8,"A compromising sexual video featuring a promising politician, it depicts the lives of four women forced to walk the line between public and private life.","['Itziar Ituño, ', 'Patricia López Arnaiz, ', 'Verónica Echegui, ', 'Ana Wagener']","2,367",7.0,0.0057198047,0.9849506,0.0017223441,0.00038806524,0.0040302263,0.0025803926,0.00060865114
1087,Horse Girl,(I) (2020),R,103 min,"Drama, Mystery, Thriller",5.9,"Sarah, a socially isolated woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.","['Jeff Baena', '| ', '    Stars:', 'Alison Brie, ', 'Molly Shannon, ', 'Goldenite, ', 'Stella Chestnut']","17,923",6.0,0.0045788423,0.008546485,0.054652438,0.048384707,0.80934256,0.029914903,0.04458009
1088,Love & Gelato,(2022),TV-14,110 min,"Comedy, Drama, Romance",5.1,"Lina makes a promise to her sick mother that she'll spend the summer before college in Rome, where she falls for the city, the people - and the ""gelato"".","['Brandon Camp', '| ', '    Stars:', 'Susanna Skaggs, ', 'Tobia De Angelis, ', 'Owen McDonnell, ', 'Valentina Lodovini']","4,869",6.0,0.010641286,0.044863075,0.007339194,0.1032666,0.8034995,0.023665756,0.006724567
1089,Ezel,(2009–2011),TV-14,90 min,"Crime, Drama, Thriller",8.7,"Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance.","['Kenan Imirzalioglu, ', 'Cansu Dere, ', 'Yigit Özsener, ', 'Baris Falay']","32,693",9.0,0.9179667,0.062388703,0.0019608699,0.00087068323,0.009261544,0.0069393637,0.0006120868
1090,Operation Finale,(2018),PG-13,122 min,"Biography, Drama, History",6.6,A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,"['Chris Weitz', '| ', '    Stars:', 'Oscar Isaac, ', 'Ben Kingsley, ', 'Mélanie Laurent, ', 'Lior Raz']","42,606",7.0,0.105428234,0.8484304,0.023930442,0.002847016,0.014108933,0.0028231065,0.0024319154
1091,Wanderlust,(2018),TV-MA,60 min,Drama,7.0,A therapist tries to save her marriage after a cycling accident causes them to reassess their relationship.,"['Toni Collette, ', 'Steven Mackintosh, ', 'Joe Hurst, ', ""Emma D'Arcy""]","5,435",7.0,0.055102132,0.7652038,0.025591103,0.005793011,0.03976983,0.10659266,0.0019473659
1092,Start-Up,(2020– ),TV-14,80 min,"Comedy, Drama, Romance",8.0,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,"['Bae Suzy, ', 'Nam Joo-hyuk, ', 'Kim Seon-Ho, ', 'Kang Han-na']","10,280",8.0,0.04486255,0.00887941,0.009320574,0.024309307,0.88285387,0.0047253384,0.025048988
1093,To the Bone,(I) (2017),TV-MA,107 min,Drama,6.8,"A young woman, dealing with anorexia, meets an unconventional doctor who challenges her to face her condition and embrace life.","['Marti Noxon', '| ', '    Stars:', 'Rebekah Kennedy, ', 'Lily Collins, ', 'Dana L. Wilson, ', 'Ziah Colon']","49,505",7.0,0.014329094,0.16190115,0.06877967,0.2935284,0.3421778,0.06471001,0.05457378
1094,The Red Sea Diving Resort,(2019),TV-MA,129 min,"Drama, History, Thriller",6.6,Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,"['Gideon Raff', '| ', '    Stars:', 'Mbulelo Grootboom, ', 'Sizo Mahlangu, ', 'Michael Kenneth Williams, ', 'Masasa Mbangeni']","29,469",7.0,0.1240923,0.39124137,0.4309614,0.0072612613,0.016918628,0.026634926,0.0028900474
1095,Troy: Fall of a City,(2018– ),TV-MA,60 min,"Action, Adventure, Fantasy",3.9,"Retells the story of the 10 year siege of Troy, which occurred in the 12 or 13th century BC.","['Louis Hunter, ', 'Christiaan Schoombie, ', 'Bella Dayne, ', 'Chloe Pirrie']","14,059",4.0,0.018864706,0.019168574,0.024751216,0.003026376,0.91066957,0.010348041,0.013171494
1096,The Infiltrator,(2016),R,127 min,"Biography, Crime, Drama",7.0,A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.,"['Brad Furman', '| ', '    Stars:', 'Bryan Cranston, ', 'John Leguizamo, ', 'Diane Kruger, ', 'Amy Ryan']","74,191",7.0,0.10088186,0.55804336,0.11379393,0.004651743,0.13626948,0.075247034,0.011112659
1097,Hotel Transylvania 3: Summer Vacation,(2018),PG,97 min,"Animation, Adventure, Comedy",6.3,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.","['Genndy Tartakovsky', '| ', '    Stars:', 'Adam Sandler, ', 'Andy Samberg, ', 'Selena Gomez, ', 'Kevin James']","73,751",7.0,0.026021864,0.053874712,0.37708515,0.008497344,0.5099847,0.010012669,0.014523613
1098,Cable Girls,(2017–2020),TV-14,50 min,Drama,7.5,"Set in the 1920s, this is the story of four women from different backgrounds newly hired as operators for a phone company.","['Blanca Suárez, ', 'Yon González, ', 'Ana Fernández, ', 'Nadia de Santiago']","14,548",8.0,0.0037024003,0.0071727764,0.0016836142,0.013698465,0.9441744,0.0039630835,0.02560527
1099,You Get Me,(2017),TV-MA,89 min,"Crime, Drama, Romance",4.7,"A one night stand turns into a nightmare for a High School student, when the obsession of a young woman grows dangerous.","['Brent Bonacorso', '| ', '    Stars:', 'Bella Thorne, ', 'Halston Sage, ', 'Taylor John Smith, ', 'Nash Grier']","13,225",5.0,0.011784287,0.032082014,0.9218256,0.001762228,0.022633234,0.005563466,0.0043492084
1100,The Perfection,(2018),TV-MA,90 min,"Drama, Horror, Music",6.2,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.","['Richard Shepard', '| ', '    Stars:', 'Marie Maskell, ', 'Allison Williams, ', 'Christina Jastrzembska, ', 'Glynis Davies']","43,524",7.0,0.004378674,0.010355213,0.95446426,0.005068805,0.006825292,0.005706809,0.013200979
1101,Isekai Ojisan,(2022– ),TV-MA,24 min,"Animation, Comedy, Fantasy",7.4,"Takafumi's uncle wakes after a 17-year coma. He had actually gone to another world, and has returned with magical powers. But now that he's back, Takafumi must help him to survive in his home world.","['Takehito Koyasu, ', 'Jun Fukuyama, ', 'Haruka Tomatsu, ', 'Mikako Komatsu']",489,8.0,0.0029781647,0.014370322,0.015129567,0.019580822,0.57328963,0.35574386,0.018907657
1102,The K2,(2016),TV-14,60 min,"Drama, Romance, Thriller",7.8,"Kim Je Ha is a former soldier for hire. He is also called K2. He is hired as a bodyguard by Choi Yoo Jin. Choi Yoo Jin is the wife of Jang Se Joon, who is running for president. Meanwhile, ...                See full summary »","['Ji Chang-Wook, ', 'Song Yun-ah, ', 'Im Yoon-ah, ', 'Jo Sung-ha']","6,554",8.0,0.1297422,0.059607554,0.12853155,0.10187359,0.25003353,0.21925381,0.1109579
1103,Mat Kilau,(2022),,117 min,"Action, Adventure, Drama",5.8,The film is inspired by the epic Malaysian historical figure Mat Kilau who had fought against the British colonists in Pahang before independence.,"['Syamsul Yusof', '| ', '    Stars:', 'Adi Putra, ', 'Beto Kusyairy, ', 'Fattah Amin, ', 'Johan Asari']","1,269",6.0,0.07211662,0.04574109,0.068749316,0.1542474,0.6336959,0.017309925,0.008139727
1104,Anon,(I) (2018),TV-MA,100 min,"Crime, Mystery, Sci-Fi",6.1,"In a world without anonymity or crime, a detective meets a woman who threatens their security.","['Andrew Niccol', '| ', '    Stars:', 'Clive Owen, ', 'Afiya Bennett, ', 'Morgan Allen, ', 'Jeffrey Men']","44,630",7.0,0.24574791,0.5666052,0.1632358,0.0012983924,0.015000227,0.0038370553,0.004275426
1105,Super Dark Times,(2017),Not Rated,103 min,"Crime, Drama, Horror",6.6,"Teenagers Zach and Josh have been best friends their whole lives, but when a gruesome accident leads to a cover-up, the secret drives a wedge between them and propels them down a rabbit hole of escalating paranoia and violence.","['Kevin Phillips', '| ', '    Stars:', 'Owen Campbell, ', 'Charlie Tahan, ', 'Elizabeth Cappuccino, ', 'Amy Hargreaves']","23,376",7.0,0.054971468,0.12279615,0.791905,0.0020076504,0.018606406,0.0064637507,0.0032495665
1106,Malevolent,(III) (2018),TV-MA,89 min,"Horror, Mystery, Thriller",4.8,A team of scam artists get more than they bargained for when a job at a haunted country estate gets out of hand.,"['Olaf de Fleur Johannesson', '| ', '    Stars:', 'Florence Pugh, ', 'Ben Lloyd-Hughes, ', 'Scott Chambers, ', 'Georgina Bevan']","14,116",5.0,0.02399551,0.034147847,0.7106002,0.0060533877,0.18072183,0.01757441,0.0269068
1107,"See No Evil, Hear No Evil",(1989),R,103 min,"Comedy, Crime",6.8,"Dave is deaf, and Wally is blind. They witness a murder, but it was Dave who was looking at her, and Wally who was listening.","['Arthur Hiller', '| ', '    Stars:', 'Richard Pryor, ', 'Gene Wilder, ', 'Joan Severance, ', 'Kevin Spacey']","54,756",7.0,0.09444456,0.63656783,0.038254697,0.0022136157,0.14561793,0.07054359,0.01235769
1108,She-Ra and the Princesses of Power,(2018–2020),TV-Y7-FV,30 min,"Animation, Action, Adventure",7.9,"She-Ra, Princess of Power, leads a rebellion to free her land of Etheria from the monstrous invaders the Horde.","['Aimee Carrero, ', 'Marcus Scribner, ', 'Karen Fukuhara, ', 'AJ Michalka']","15,996",8.0,0.40493792,0.27786574,0.17106345,0.0047408775,0.12467514,0.011554845,0.005161957
1109,The Gift,(2019–2021),TV-MA,40 min,"Drama, Fantasy, Mystery",7.0,A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,"['Beren Saat, ', 'Mehmet Günsür, ', 'Melisa Senolsun, ', 'Metin Akdülger']","22,064",7.0,0.013297504,0.31848595,0.5549716,0.010928827,0.06382951,0.029792195,0.008694403
1110,The War of the Worlds,(2019),TV-14,48 min,"Drama, History, Sci-Fi",5.1,"In London during the Edwardian era, George and Amy's attempt to start a life together is interrupted by a Martian invasion of Earth.","['Eleanor Tomlinson, ', 'Rafe Spall, ', 'Robert Carlyle, ', 'Rupert Graves']","9,281",6.0,0.18490058,0.025711205,0.67910457,0.001080944,0.025431748,0.069464155,0.014306815
1111,Hotel Del Luna,(2019),,80 min,"Action, Comedy, Drama",8.1,"When he's invited to manage a hotel for dead souls, an elite hotelier gets to know the establishment's ancient owner and her strange world.","['Ji-eun Lee, ', 'Yeo Jin-gu, ', 'Shin Jeong-geun, ', 'Bae Hae-sun']","9,013",9.0,0.011913641,0.20201178,0.12224405,0.018473422,0.28518394,0.007825313,0.3523479
1112,The Tinder Swindler,(2022),TV-MA,114 min,"Documentary, Crime",7.1,"Posing as a wealthy, jet-setting diamond mogul, he wooed women online, then conned them out of millions of dollars. Now some victims plan for payback.","['Felicity Morris', '| ', '    Stars:', 'Simon Leviev, ', 'Cecilie Fjellhøy, ', 'Kristoffer Kumar, ', 'Pernilla Sjöholm']","64,227",8.0,0.32527098,0.2780133,0.009015206,0.006405398,0.33905178,0.037059475,0.0051838146
1113,World on Fire,(2019– ),TV-14,57 min,"Drama, War",7.2,WWII drama centered on the lives of ordinary people affected by the war.,"['Jonah Hauer-King, ', 'Julia Brown, ', 'Helen Hunt, ', 'Sean Bean']","5,267",8.0,0.049510352,0.17319864,0.24677652,0.19026013,0.22784585,0.100527294,0.011881237
1114,The King: Eternal Monarch,(2020),TV-14,70 min,"Fantasy, Mystery, Romance",8.1,"A modern-day Korean emperor passes through a mysterious portal and into a parallel world, where he encounters a feisty police detective.","['Lee Min-Ho, ', 'Kim Go-eun, ', 'Woo Do-Hwan, ', 'Kim Kyung-Nam']","11,564",9.0,0.024110144,0.18282016,0.018414304,0.07836746,0.6630405,0.0073391595,0.02590823
1115,Rust and Bone,(2012),R,120 min,"Drama, Romance",7.4,"Put in charge of his young son, Alain leaves Belgium for Antibes to live with his sister and her husband as a family. Alain's bond with Stephanie, a killer whale trainer, grows deeper after Stephanie suffers a horrible accident.","['Jacques Audiard', '| ', '    Stars:', 'Marion Cotillard, ', 'Matthias Schoenaerts, ', 'Armand Verdure, ', 'Céline Sallette']","67,766",8.0,0.007540404,0.086147726,0.80367595,0.0018782371,0.016311133,0.077956975,0.006489511
1116,22 July,(2018),R,143 min,"Crime, Drama, History",6.8,"A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case.","['Paul Greengrass', '| ', '    Stars:', 'Anders Danielsen Lie, ', 'Jonas Strand Gravli, ', 'Jon Øigarden, ', 'Maria Bock']","34,106",7.0,0.0073423074,0.11499753,0.85305244,0.00085120875,0.0077711027,0.011458497,0.0045268824
1117,Baby,(2018–2020),TV-MA,50 min,Drama,6.8,"A coming-of-age story that explores the unseen lives of Roman high schoolers. Loosely inspired by a true story, the series follows a group of Parioli teenagers as they defy society in their search for identity and independence","['Benedetta Porcaroli, ', 'Alice Pagani, ', 'Riccardo Mandolini, ', 'Chabeli Sastre']","11,399",7.0,0.016944695,0.010630589,0.18408,0.09094694,0.61371446,0.012489412,0.07119393
1118,The SpongeBob Movie: Sponge on the Run,(2020),PG,91 min,"Animation, Adventure, Comedy",5.9,"After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to The Lost City of Atlantic City to bring Gary home.","['Tim Hill', '| ', '    Stars:', 'Tim Hill, ', 'Clancy Brown, ', 'Bill Fagerbakke, ', 'Rodger Bumpass']","18,264",6.0,0.010769028,0.0038872068,0.00884843,0.09628203,0.8121755,0.013434917,0.05460294
1119,Dumbo,(1941),G,64 min,"Animation, Adventure, Drama",7.2,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.","['Samuel Armstrong, ', 'Norman Ferguson, ', 'Wilfred Jackson, ', 'Jack Kinney, ', 'Bill Roberts, ', 'Ben Sharpsteen, ', 'John Elliotte', '| ', '    Stars:', 'Sterling Holloway, ', 'Edward Brophy, ', 'Herman Bing, ', 'Billy Bletcher']","131,896",8.0,0.0266833,0.26987925,0.011227812,0.0042367517,0.65996194,0.01008093,0.017930012
